benchmark,analysis,tool,class,TP,FP,FN,TN,Total,sensitivity,specificity,precision,f1
UK_benchmark,serotype_within,SeroBA,28A,7,0,0,1845,7,1,1,1,1
UK_benchmark,serotype_within,SeroBA,29,6,0,2,1844,8,0.75,1,1,0.8571428571428571
UK_benchmark,serotype_within,SeroBA,3,366,2,1,1483,367,0.997275204359673,0.9986531986531987,0.9945652173913043,0.9959183673469387
UK_benchmark,serotype_within,SeroBA,31,23,0,0,1829,23,1,1,1,1
UK_benchmark,serotype_within,SeroBA,33,51,1,0,1800,51,1,0.9994447529150472,0.9807692307692307,0.9902912621359222
UK_benchmark,serotype_within,SeroBA,33B,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_within,SeroBA,33C,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_within,SeroBA,33F,46,1,1,1804,47,0.9787234042553191,0.9994459833795014,0.9787234042553191,0.9787234042553191
UK_benchmark,serotype_within,SeroBA,34,24,0,0,1828,24,1,1,1,1
UK_benchmark,serotype_within,SeroBA,35A,4,0,1,1847,5,0.8,1,1,0.888888888888889
UK_benchmark,serotype_within,SeroBA,35B,43,1,5,1803,48,0.8958333333333334,0.9994456762749445,0.9772727272727273,0.9347826086956522
UK_benchmark,serotype_within,SeroBA,35C,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_within,SeroBA,35F,22,0,0,1830,22,1,1,1,1
UK_benchmark,serotype_within,SeroBA,36,4,0,0,1848,4,1,1,1,1
UK_benchmark,serotype_within,SeroBA,37,14,0,0,1838,14,1,1,1,1
UK_benchmark,serotype_within,SeroBA,38,20,0,0,1832,20,1,1,1,1
UK_benchmark,serotype_within,SeroBA,39,2,0,0,1850,2,1,1,1,1
UK_benchmark,serotype_within,SeroBA,4,148,2,0,1702,148,1,0.9988262910798122,0.9866666666666667,0.9932885906040269
UK_benchmark,serotype_within,SeroBA,41A,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_within,SeroBA,48,5,0,0,1847,5,1,1,1,1
UK_benchmark,serotype_within,SeroBA,5,348,2,1,1501,349,0.997134670487106,0.9986693280106453,0.9942857142857143,0.9957081545064378
UK_benchmark,serotype_within,SeroBA,6A,41,3,0,1808,41,1,0.9983434566537824,0.9318181818181818,0.9647058823529412
UK_benchmark,serotype_within,SeroBA,6B,37,1,0,1814,37,1,0.9994490358126722,0.9736842105263158,0.9866666666666666
UK_benchmark,serotype_within,SeroBA,6C,24,1,0,1827,24,1,0.99945295404814,0.96,0.9795918367346939
UK_benchmark,serotype_within,SeroBA,6D,2,0,0,1850,2,1,1,1,1
UK_benchmark,serotype_within,SeroBA,7A,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_within,SeroBA,7B,3,0,0,1849,3,1,1,1,1
UK_benchmark,serotype_within,SeroBA,7C,10,0,0,1842,10,1,1,1,1
UK_benchmark,serotype_within,SeroBA,7F,84,0,0,1768,84,1,1,1,1
UK_benchmark,serotype_within,SeroBA,8,155,0,0,1697,155,1,1,1,1
UK_benchmark,serotype_within,SeroBA,9,386,0,4,1462,390,0.9897435897435898,1,1,0.9948453608247423
UK_benchmark,serotype_within,SeroBA,9L,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_within,SeroBA,9N,43,0,0,1809,43,1,1,1,1
UK_benchmark,serotype_within,SeroBA,9V,45,1,2,1804,47,0.9574468085106383,0.9994459833795014,0.9782608695652174,0.967741935483871
UK_benchmark,serotype_within,SeroCall,1,971,16,1,864,972,0.9989711934156379,0.9818181818181818,0.983789260385005,0.9913221031138336
UK_benchmark,serotype_within,SeroCall,10A,41,0,1,1810,42,0.9761904761904762,1,1,0.9879518072289156
UK_benchmark,serotype_within,SeroCall,10B,6,2,0,1844,6,1,0.9989165763813651,0.75,0.8571428571428571
UK_benchmark,serotype_within,SeroCall,10F,10,0,1,1841,11,0.9090909090909091,1,1,0.9523809523809523
UK_benchmark,serotype_within,SeroCall,11A,46,0,2,1804,48,0.9583333333333334,1,1,0.9787234042553191
UK_benchmark,serotype_within,SeroCall,11B,2,0,0,1850,2,1,1,1,1
UK_benchmark,serotype_within,SeroCall,12A,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_within,SeroCall,12B,0,1,10,1841,10,0,0.999457111834962,0,NA
UK_benchmark,serotype_within,SeroCall,12F,50,10,0,1792,50,1,0.9944506104328524,0.8333333333333334,0.9090909090909091
UK_benchmark,serotype_within,SeroCall,13,14,0,0,1838,14,1,1,1,1
UK_benchmark,serotype_within,SeroCall,14,40,0,0,1812,40,1,1,1,1
UK_benchmark,serotype_within,SeroCall,15A,200,1,0,1651,200,1,0.9993946731234867,0.9950248756218906,0.9975062344139651
UK_benchmark,serotype_within,SeroCall,15B,43,17,0,1792,43,1,0.9906025428413489,0.7166666666666667,0.8349514563106796
UK_benchmark,serotype_within,SeroCall,15C,17,43,0,1792,17,1,0.976566757493188,0.2833333333333333,0.4415584415584416
UK_benchmark,serotype_within,SeroCall,16F,25,0,0,1827,25,1,1,1,1
UK_benchmark,serotype_within,SeroCall,17F,41,0,0,1811,41,1,1,1,1
UK_benchmark,serotype_within,SeroCall,18A,6,1,0,1845,6,1,0.9994582881906826,0.8571428571428571,0.923076923076923
UK_benchmark,serotype_within,SeroCall,18B,0,6,3,1843,3,0,0.9967550027041644,0,NA
UK_benchmark,serotype_within,SeroCall,18C,32,3,7,1810,39,0.8205128205128205,0.9983452840595698,0.9142857142857143,0.8648648648648648
UK_benchmark,serotype_within,SeroCall,18F,3,0,0,1849,3,1,1,1,1
UK_benchmark,serotype_within,SeroCall,19A,244,0,2,1606,246,0.991869918699187,1,1,0.9959183673469388
UK_benchmark,serotype_within,SeroCall,19F,42,0,0,1810,42,1,1,1,1
UK_benchmark,serotype_within,SeroCall,2,335,1,2,1514,337,0.9940652818991098,0.9993399339933994,0.9970238095238095,0.9955423476968797
UK_benchmark,serotype_within,SeroCall,20,40,0,0,1812,40,1,1,1,1
UK_benchmark,serotype_within,SeroCall,21,19,0,0,1833,19,1,1,1,1
UK_benchmark,serotype_within,SeroCall,22A,2,0,0,1850,2,1,1,1,1
UK_benchmark,serotype_within,SeroCall,22F,47,0,0,1805,47,1,1,1,1
UK_benchmark,serotype_within,SeroCall,23A,24,0,0,1828,24,1,1,1,1
UK_benchmark,serotype_within,SeroCall,23B,40,2,0,1810,40,1,0.9988962472406181,0.9523809523809523,0.975609756097561
UK_benchmark,serotype_within,SeroCall,23F,27,0,2,1823,29,0.9310344827586207,1,1,0.9642857142857143
UK_benchmark,serotype_within,SeroCall,24,34,0,0,1818,34,1,1,1,1
UK_benchmark,serotype_within,SeroCall,24B,5,29,0,1818,5,1,0.9842988630211154,0.14705882352941177,0.25641025641025644
UK_benchmark,serotype_within,SeroCall,24F,25,9,0,1818,25,1,0.9950738916256158,0.7352941176470589,0.8474576271186441
UK_benchmark,serotype_within,SeroCall,25F,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_within,SeroCall,27,23,0,0,1829,23,1,1,1,1
UK_benchmark,serotype_within,SeroCall,28A,7,0,0,1845,7,1,1,1,1
UK_benchmark,serotype_within,SeroCall,29,6,0,2,1844,8,0.75,1,1,0.8571428571428571
UK_benchmark,serotype_within,SeroCall,3,366,1,1,1484,367,0.997275204359673,0.9993265993265993,0.997275204359673,0.997275204359673
UK_benchmark,serotype_within,SeroCall,31,23,0,0,1829,23,1,1,1,1
UK_benchmark,serotype_within,SeroCall,33,51,0,0,1801,51,1,1,1,1
UK_benchmark,serotype_within,SeroCall,33B,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_within,SeroCall,33C,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_within,SeroCall,33F,45,1,2,1804,47,0.9574468085106383,0.9994459833795014,0.9782608695652174,0.967741935483871
UK_benchmark,serotype_within,SeroCall,34,24,0,0,1828,24,1,1,1,1
UK_benchmark,serotype_within,SeroCall,35A,4,0,1,1847,5,0.8,1,1,0.888888888888889
UK_benchmark,serotype_within,SeroCall,35B,48,2,0,1802,48,1,0.9988913525498891,0.96,0.9795918367346939
UK_benchmark,serotype_within,SeroCall,35C,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_within,SeroCall,35F,22,0,0,1830,22,1,1,1,1
UK_benchmark,serotype_within,SeroCall,36,4,0,0,1848,4,1,1,1,1
UK_benchmark,serotype_within,SeroCall,37,14,0,0,1838,14,1,1,1,1
UK_benchmark,serotype_within,SeroCall,38,20,0,0,1832,20,1,1,1,1
UK_benchmark,serotype_within,SeroCall,39,2,0,0,1850,2,1,1,1,1
UK_benchmark,serotype_within,SeroCall,4,148,1,0,1703,148,1,0.9994131455399061,0.9932885906040269,0.9966329966329966
UK_benchmark,serotype_within,SeroCall,41A,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serotype_within,SeroCall,48,5,0,0,1847,5,1,1,1,1
UK_benchmark,serotype_within,SeroCall,5,348,2,1,1501,349,0.997134670487106,0.9986693280106453,0.9942857142857143,0.9957081545064378
UK_benchmark,serotype_within,SeroCall,6A,41,0,0,1811,41,1,1,1,1
UK_benchmark,serotype_within,SeroCall,6B,37,1,0,1814,37,1,0.9994490358126722,0.9736842105263158,0.9866666666666666
UK_benchmark,serotype_within,SeroCall,6C,24,1,0,1827,24,1,0.99945295404814,0.96,0.9795918367346939
UK_benchmark,serotype_within,SeroCall,6D,2,0,0,1850,2,1,1,1,1
UK_benchmark,serotype_within,SeroCall,7A,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_within,SeroCall,7B,3,0,0,1849,3,1,1,1,1
UK_benchmark,serotype_within,SeroCall,7C,10,0,0,1842,10,1,1,1,1
UK_benchmark,serotype_within,SeroCall,7F,84,0,0,1768,84,1,1,1,1
UK_benchmark,serotype_within,SeroCall,8,155,0,0,1697,155,1,1,1,1
UK_benchmark,serotype_within,SeroCall,9,386,0,4,1462,390,0.9897435897435898,1,1,0.9948453608247423
UK_benchmark,serotype_within,SeroCall,9L,1,0,0,1851,1,1,1,1,1
UK_benchmark,serotype_within,SeroCall,9N,43,0,0,1809,43,1,1,1,1
UK_benchmark,serotype_within,SeroCall,9V,42,1,5,1804,47,0.8936170212765957,0.9994459833795014,0.9767441860465116,0.9333333333333332
UK_benchmark,serogroup_within,ALLCAPS,1,961,8,11,872,972,0.9886831275720165,0.990909090909091,0.9917440660474717,0.9902112313240597
UK_benchmark,serogroup_within,ALLCAPS,10,58,2,1,1791,59,0.9830508474576272,0.9988845510317903,0.9666666666666667,0.9747899159663865
UK_benchmark,serogroup_within,ALLCAPS,11,48,0,2,1802,50,0.96,1,1,0.9795918367346939
UK_benchmark,serogroup_within,ALLCAPS,12,60,3,1,1788,61,0.9836065573770492,0.998324958123953,0.9523809523809523,0.9677419354838709
UK_benchmark,serogroup_within,ALLCAPS,13,14,0,0,1838,14,1,1,1,1
UK_benchmark,serogroup_within,ALLCAPS,14,39,0,1,1812,40,0.975,1,1,0.9873417721518987
UK_benchmark,serogroup_within,ALLCAPS,15,255,1,5,1591,260,0.9807692307692307,0.9993718592964824,0.99609375,0.9883720930232558
UK_benchmark,serogroup_within,ALLCAPS,16,25,0,0,1827,25,1,1,1,1
UK_benchmark,serogroup_within,ALLCAPS,17,40,0,1,1811,41,0.975609756097561,1,1,0.9876543209876543
UK_benchmark,serogroup_within,ALLCAPS,18,51,2,0,1799,51,1,0.9988895058300944,0.9622641509433962,0.9807692307692307
UK_benchmark,serogroup_within,ALLCAPS,19,284,4,4,1560,288,0.9861111111111112,0.9974424552429667,0.9861111111111112,0.9861111111111112
UK_benchmark,serogroup_within,ALLCAPS,2,331,4,6,1511,337,0.9821958456973294,0.9973597359735974,0.9880597014925373,0.9851190476190477
UK_benchmark,serogroup_within,ALLCAPS,20,40,0,0,1812,40,1,1,1,1
UK_benchmark,serogroup_within,ALLCAPS,21,18,0,1,1833,19,0.9473684210526315,1,1,0.972972972972973
UK_benchmark,serogroup_within,ALLCAPS,22,47,2,2,1801,49,0.9591836734693877,0.9988907376594565,0.9591836734693877,0.9591836734693877
UK_benchmark,serogroup_within,ALLCAPS,23,92,1,1,1758,93,0.989247311827957,0.9994314951677089,0.989247311827957,0.989247311827957
UK_benchmark,serogroup_within,ALLCAPS,24,33,1,1,1817,34,0.9705882352941176,0.9994499449944995,0.9705882352941176,0.9705882352941176
UK_benchmark,serogroup_within,ALLCAPS,25,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serogroup_within,ALLCAPS,27,23,0,0,1829,23,1,1,1,1
UK_benchmark,serogroup_within,ALLCAPS,28,7,0,0,1845,7,1,1,1,1
UK_benchmark,serogroup_within,ALLCAPS,29,6,0,2,1844,8,0.75,1,1,0.8571428571428571
UK_benchmark,serogroup_within,ALLCAPS,3,365,5,2,1480,367,0.9945504087193461,0.9966329966329966,0.9864864864864865,0.9905020352781547
UK_benchmark,serogroup_within,ALLCAPS,31,23,2,0,1827,23,1,0.9989065062875888,0.92,0.9583333333333334
UK_benchmark,serogroup_within,ALLCAPS,33,51,0,0,1801,51,1,1,1,1
UK_benchmark,serogroup_within,ALLCAPS,34,22,1,2,1827,24,0.9166666666666666,0.99945295404814,0.9565217391304348,0.9361702127659574
UK_benchmark,serogroup_within,ALLCAPS,35,76,1,0,1775,76,1,0.9994369369369369,0.987012987012987,0.9934640522875817
UK_benchmark,serogroup_within,ALLCAPS,36,4,0,0,1848,4,1,1,1,1
UK_benchmark,serogroup_within,ALLCAPS,37,14,0,0,1838,14,1,1,1,1
UK_benchmark,serogroup_within,ALLCAPS,38,20,1,0,1831,20,1,0.9994541484716157,0.9523809523809523,0.975609756097561
UK_benchmark,serogroup_within,ALLCAPS,39,2,0,0,1850,2,1,1,1,1
UK_benchmark,serogroup_within,ALLCAPS,4,143,5,5,1699,148,0.9662162162162162,0.9970657276995305,0.9662162162162162,0.9662162162162162
UK_benchmark,serogroup_within,ALLCAPS,41,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serogroup_within,ALLCAPS,48,5,0,0,1847,5,1,1,1,1
UK_benchmark,serogroup_within,ALLCAPS,5,345,2,4,1501,349,0.9885386819484241,0.9986693280106453,0.9942363112391931,0.9913793103448276
UK_benchmark,serogroup_within,ALLCAPS,6,129,5,4,1714,133,0.9699248120300752,0.9970913321698662,0.9626865671641791,0.9662921348314607
UK_benchmark,serogroup_within,ALLCAPS,7,133,1,2,1716,135,0.9851851851851852,0.9994175888177053,0.9925373134328358,0.9888475836431226
UK_benchmark,serogroup_within,ALLCAPS,8,154,3,1,1694,155,0.9935483870967742,0.9982321744254566,0.9808917197452229,0.9871794871794872
UK_benchmark,serogroup_within,ALLCAPS,9,384,6,6,1456,390,0.9846153846153847,0.9958960328317373,0.9846153846153847,0.9846153846153847
UK_benchmark,serogroup_within,PfaSTer,1,963,15,9,865,972,0.9907407407407407,0.9829545454545454,0.9846625766871165,0.9876923076923076
UK_benchmark,serogroup_within,PfaSTer,10,58,0,1,1793,59,0.9830508474576272,1,1,0.9914529914529915
UK_benchmark,serogroup_within,PfaSTer,11,50,0,0,1802,50,1,1,1,1
UK_benchmark,serogroup_within,PfaSTer,12,60,0,1,1791,61,0.9836065573770492,1,1,0.9917355371900827
UK_benchmark,serogroup_within,PfaSTer,13,14,0,0,1838,14,1,1,1,1
UK_benchmark,serogroup_within,PfaSTer,14,40,0,0,1812,40,1,1,1,1
UK_benchmark,serogroup_within,PfaSTer,15,258,1,2,1591,260,0.9923076923076923,0.9993718592964824,0.9961389961389961,0.9942196531791908
UK_benchmark,serogroup_within,PfaSTer,16,25,0,0,1827,25,1,1,1,1
UK_benchmark,serogroup_within,PfaSTer,17,41,0,0,1811,41,1,1,1,1
UK_benchmark,serogroup_within,PfaSTer,18,48,0,3,1801,51,0.9411764705882353,1,1,0.9696969696969697
UK_benchmark,serogroup_within,PfaSTer,19,286,0,2,1564,288,0.9930555555555556,1,1,0.9965156794425087
UK_benchmark,serogroup_within,PfaSTer,2,334,0,3,1515,337,0.9910979228486647,1,1,0.9955290611028316
UK_benchmark,serogroup_within,PfaSTer,20,40,0,0,1812,40,1,1,1,1
UK_benchmark,serogroup_within,PfaSTer,21,19,0,0,1833,19,1,1,1,1
UK_benchmark,serogroup_within,PfaSTer,22,49,0,0,1803,49,1,1,1,1
UK_benchmark,serogroup_within,PfaSTer,23,93,0,0,1759,93,1,1,1,1
UK_benchmark,serogroup_within,PfaSTer,24,34,0,0,1818,34,1,1,1,1
UK_benchmark,serogroup_within,PfaSTer,25,1,0,0,1851,1,1,1,1,1
UK_benchmark,serogroup_within,PfaSTer,27,23,0,0,1829,23,1,1,1,1
UK_benchmark,serogroup_within,PfaSTer,28,7,0,0,1845,7,1,1,1,1
UK_benchmark,serogroup_within,PfaSTer,29,6,0,2,1844,8,0.75,1,1,0.8571428571428571
UK_benchmark,serogroup_within,PfaSTer,3,362,1,5,1484,367,0.9863760217983651,0.9993265993265993,0.9972451790633609,0.9917808219178083
UK_benchmark,serogroup_within,PfaSTer,31,23,0,0,1829,23,1,1,1,1
UK_benchmark,serogroup_within,PfaSTer,33,51,0,0,1801,51,1,1,1,1
UK_benchmark,serogroup_within,PfaSTer,34,24,0,0,1828,24,1,1,1,1
UK_benchmark,serogroup_within,PfaSTer,35,75,1,1,1775,76,0.9868421052631579,0.9994369369369369,0.9868421052631579,0.9868421052631579
UK_benchmark,serogroup_within,PfaSTer,36,0,0,4,1848,4,0,1,NA,NA
UK_benchmark,serogroup_within,PfaSTer,37,14,0,0,1838,14,1,1,1,1
UK_benchmark,serogroup_within,PfaSTer,38,20,0,0,1832,20,1,1,1,1
UK_benchmark,serogroup_within,PfaSTer,39,2,0,0,1850,2,1,1,1,1
UK_benchmark,serogroup_within,PfaSTer,4,147,1,1,1703,148,0.9932432432432432,0.9994131455399061,0.9932432432432432,0.9932432432432432
UK_benchmark,serogroup_within,PfaSTer,41,0,0,1,1851,1,0,1,NA,NA
UK_benchmark,serogroup_within,PfaSTer,48,5,0,0,1847,5,1,1,1,1
UK_benchmark,serogroup_within,PfaSTer,5,346,2,3,1501,349,0.9914040114613181,0.9986693280106453,0.9942528735632183,0.9928263988522238
UK_benchmark,serogroup_within,PfaSTer,6,129,2,4,1717,133,0.9699248120300752,0.9988365328679465,0.9847328244274809,0.9772727272727273
UK_benchmark,serogroup_within,PfaSTer,7,135,0,0,1717,135,1,1,1,1
UK_benchmark,serogroup_within,PfaSTer,8,152,0,3,1697,155,0.9806451612903225,1,1,0.990228013029316
UK_benchmark,serogroup_within,PfaSTer,9,386,0,4,1462,390,0.9897435897435898,1,1,0.9948453608247423
UK_benchmark,serogroup_within,PneumoCaT,1,876,14,96,866,972,0.9012345679012346,0.9840909090909091,0.9842696629213483,0.9409237379162191
UK_benchmark,serogroup_within,PneumoCaT,10,57,0,2,1793,59,0.9661016949152542,1,1,0.9827586206896551
UK_benchmark,serogroup_within,PneumoCaT,11,39,0,11,1802,50,0.78,1,1,0.8764044943820225
UK_benchmark,serogroup_within,PneumoCaT,12,54,0,7,1791,61,0.8852459016393442,1,1,0.9391304347826086
UK_benchmark,serogroup_within,PneumoCaT,13,12,0,2,1838,14,0.8571428571428571,1,1,0.923076923076923
UK_benchmark,serogroup_within,PneumoCaT,14,40,0,0,1812,40,1,1,1,1
UK_benchmark,serogroup_within,PneumoCaT,15,210,1,50,1591,260,0.8076923076923077,0.9993718592964824,0.995260663507109,0.8917197452229298
UK_benchmark,serogroup_within,PneumoCaT,16,23,0,2,1827,25,0.92,1,1,0.9583333333333334
UK_benchmark,serogroup_within,PneumoCaT,17,39,0,2,1811,41,0.9512195121951219,1,1,0.975
UK_benchmark,serogroup_within,PneumoCaT,18,47,0,4,1801,51,0.9215686274509803,1,1,0.9591836734693878
UK_benchmark,serogroup_within,PneumoCaT,19,276,0,12,1564,288,0.9583333333333334,1,1,0.9787234042553191
UK_benchmark,serogroup_within,PneumoCaT,2,299,0,38,1515,337,0.887240356083086,1,1,0.940251572327044
UK_benchmark,serogroup_within,PneumoCaT,20,38,0,2,1812,40,0.95,1,1,0.9743589743589743
UK_benchmark,serogroup_within,PneumoCaT,21,18,0,1,1833,19,0.9473684210526315,1,1,0.972972972972973
UK_benchmark,serogroup_within,PneumoCaT,22,49,0,0,1803,49,1,1,1,1
UK_benchmark,serogroup_within,PneumoCaT,23,79,0,14,1759,93,0.8494623655913979,1,1,0.9186046511627907
UK_benchmark,serogroup_within,PneumoCaT,24,25,0,9,1818,34,0.7352941176470589,1,1,0.8474576271186441
UK_benchmark,serogroup_within,PneumoCaT,25,1,0,0,1851,1,1,1,1,1
UK_benchmark,serogroup_within,PneumoCaT,27,21,0,2,1829,23,0.9130434782608695,1,1,0.9545454545454545
UK_benchmark,serogroup_within,PneumoCaT,28,7,0,0,1845,7,1,1,1,1
UK_benchmark,serogroup_within,PneumoCaT,29,5,0,3,1844,8,0.625,1,1,0.7692307692307693
UK_benchmark,serogroup_within,PneumoCaT,3,331,1,36,1484,367,0.9019073569482289,0.9993265993265993,0.9969879518072289,0.9470672389127325
UK_benchmark,serogroup_within,PneumoCaT,31,20,0,3,1829,23,0.8695652173913043,1,1,0.9302325581395349
UK_benchmark,serogroup_within,PneumoCaT,33,45,9,6,1792,51,0.8823529411764706,0.9950027762354248,0.8333333333333334,0.8571428571428571
UK_benchmark,serogroup_within,PneumoCaT,34,23,0,1,1828,24,0.9583333333333334,1,1,0.9787234042553191
UK_benchmark,serogroup_within,PneumoCaT,35,72,1,4,1775,76,0.9473684210526315,0.9994369369369369,0.9863013698630136,0.9664429530201343
UK_benchmark,serogroup_within,PneumoCaT,36,2,0,2,1848,4,0.5,1,1,0.6666666666666666
UK_benchmark,serogroup_within,PneumoCaT,37,4,0,10,1838,14,0.2857142857142857,1,1,0.4444444444444445
UK_benchmark,serogroup_within,PneumoCaT,38,20,0,0,1832,20,1,1,1,1
UK_benchmark,serogroup_within,PneumoCaT,39,2,0,0,1850,2,1,1,1,1
UK_benchmark,serogroup_within,PneumoCaT,4,130,2,18,1702,148,0.8783783783783784,0.9988262910798122,0.9848484848484849,0.9285714285714285
UK_benchmark,serogroup_within,PneumoCaT,41,1,0,0,1851,1,1,1,1,1
UK_benchmark,serogroup_within,PneumoCaT,48,5,0,0,1847,5,1,1,1,1
UK_benchmark,serogroup_within,PneumoCaT,5,293,2,56,1501,349,0.839541547277937,0.9986693280106453,0.9932203389830508,0.9099378881987576
UK_benchmark,serogroup_within,PneumoCaT,6,122,1,11,1718,133,0.9172932330827067,0.9994182664339732,0.991869918699187,0.9531249999999999
UK_benchmark,serogroup_within,PneumoCaT,7,113,0,22,1717,135,0.837037037037037,1,1,0.9112903225806451
UK_benchmark,serogroup_within,PneumoCaT,8,136,0,19,1697,155,0.8774193548387097,1,1,0.9347079037800687
UK_benchmark,serogroup_within,PneumoCaT,9,369,0,21,1462,390,0.9461538461538461,1,1,0.9723320158102766
UK_benchmark,serogroup_within,PneumoKITy,1,966,0,6,880,972,0.9938271604938271,1,1,0.9969040247678018
UK_benchmark,serogroup_within,PneumoKITy,10,58,0,1,1793,59,0.9830508474576272,1,1,0.9914529914529915
UK_benchmark,serogroup_within,PneumoKITy,11,48,0,2,1802,50,0.96,1,1,0.9795918367346939
UK_benchmark,serogroup_within,PneumoKITy,12,61,0,0,1791,61,1,1,1,1
UK_benchmark,serogroup_within,PneumoKITy,13,14,0,0,1838,14,1,1,1,1
UK_benchmark,serogroup_within,PneumoKITy,14,40,0,0,1812,40,1,1,1,1
UK_benchmark,serogroup_within,PneumoKITy,15,260,1,0,1591,260,1,0.9993718592964824,0.9961685823754789,0.9980806142034548
UK_benchmark,serogroup_within,PneumoKITy,16,25,0,0,1827,25,1,1,1,1
UK_benchmark,serogroup_within,PneumoKITy,17,41,0,0,1811,41,1,1,1,1
UK_benchmark,serogroup_within,PneumoKITy,18,49,0,2,1801,51,0.9607843137254902,1,1,0.98
UK_benchmark,serogroup_within,PneumoKITy,19,286,0,2,1564,288,0.9930555555555556,1,1,0.9965156794425087
UK_benchmark,serogroup_within,PneumoKITy,2,334,8,3,1507,337,0.9910979228486647,0.9947194719471947,0.9766081871345029,0.9837997054491899
UK_benchmark,serogroup_within,PneumoKITy,20,40,1,0,1811,40,1,0.9994481236203091,0.975609756097561,0.9876543209876543
UK_benchmark,serogroup_within,PneumoKITy,21,19,0,0,1833,19,1,1,1,1
UK_benchmark,serogroup_within,PneumoKITy,22,49,0,0,1803,49,1,1,1,1
UK_benchmark,serogroup_within,PneumoKITy,23,93,0,0,1759,93,1,1,1,1
UK_benchmark,serogroup_within,PneumoKITy,24,34,0,0,1818,34,1,1,1,1
UK_benchmark,serogroup_within,PneumoKITy,25,1,2,0,1849,1,1,0.9989195029713668,0.3333333333333333,0.5
UK_benchmark,serogroup_within,PneumoKITy,27,23,0,0,1829,23,1,1,1,1
UK_benchmark,serogroup_within,PneumoKITy,28,7,0,0,1845,7,1,1,1,1
UK_benchmark,serogroup_within,PneumoKITy,29,5,0,3,1844,8,0.625,1,1,0.7692307692307693
UK_benchmark,serogroup_within,PneumoKITy,3,366,1,1,1484,367,0.997275204359673,0.9993265993265993,0.997275204359673,0.997275204359673
UK_benchmark,serogroup_within,PneumoKITy,31,23,0,0,1829,23,1,1,1,1
UK_benchmark,serogroup_within,PneumoKITy,33,50,0,1,1801,51,0.9803921568627451,1,1,0.99009900990099
UK_benchmark,serogroup_within,PneumoKITy,34,24,0,0,1828,24,1,1,1,1
UK_benchmark,serogroup_within,PneumoKITy,35,76,1,0,1775,76,1,0.9994369369369369,0.987012987012987,0.9934640522875817
UK_benchmark,serogroup_within,PneumoKITy,36,4,0,0,1848,4,1,1,1,1
